codigo_municipio,nombre_municipio,provincia,anio,valor
44020,Alpeñés,Teruel,2020,13542.0
44020,Alpeñés,Teruel,2019,
44020,Alpeñés,Teruel,2018,
44020,Alpeñés,Teruel,2017,
44020,Alpeñés,Teruel,2016,
44020,Alpeñés,Teruel,2015,
44021,Allepuz,Teruel,2023,13294.0
44021,Allepuz,Teruel,2022,11684.0
44021,Allepuz,Teruel,2021,11454.0
44021,Allepuz,Teruel,2020,11421.0
44021,Allepuz,Teruel,2019,10938.0
44021,Allepuz,Teruel,2018,11099.0
44021,Allepuz,Teruel,2017,10426.0
44021,Allepuz,Teruel,2016,10705.0
44021,Allepuz,Teruel,2015,10038.0
44022,Alloza,Teruel,2023,13688.0
44022,Alloza,Teruel,2022,13466.0
44022,Alloza,Teruel,2021,13498.0
44022,Alloza,Teruel,2020,12163.0
44022,Alloza,Teruel,2019,11728.0
44022,Alloza,Teruel,2018,12088.0
44022,Alloza,Teruel,2017,10416.0
44022,Alloza,Teruel,2016,10391.0
44022,Alloza,Teruel,2015,10129.0
44023,Allueva,Teruel,2023,15952.0
44023,Allueva,Teruel,2022,15239.0
44023,Allueva,Teruel,2021,14299.0
44023,Allueva,Teruel,2020,13542.0
44023,Allueva,Teruel,2019,
44023,Allueva,Teruel,2018,
44023,Allueva,Teruel,2017,
44023,Allueva,Teruel,2016,
44023,Allueva,Teruel,2015,
44024,Anadón,Teruel,2023,15952.0
44024,Anadón,Teruel,2022,15239.0
44024,Anadón,Teruel,2021,14299.0
44024,Anadón,Teruel,2020,13542.0
44024,Anadón,Teruel,2019,
44024,Anadón,Teruel,2018,
44024,Anadón,Teruel,2017,
44024,Anadón,Teruel,2016,
44024,Anadón,Teruel,2015,
44025,Andorra,Teruel,2023,15396.0
44025,Andorra,Teruel,2022,14811.0
44025,Andorra,Teruel,2021,14278.0
44025,Andorra,Teruel,2020,13984.0
44025,Andorra,Teruel,2019,13882.0
44025,Andorra,Teruel,2018,13188.0
44025,Andorra,Teruel,2017,13057.0
44025,Andorra,Teruel,2016,12644.0
44025,Andorra,Teruel,2015,12783.0
44026,Arcos de las Salinas,Teruel,2023,13027.0
44026,Arcos de las Salinas,Teruel,2022,11955.0
44026,Arcos de las Salinas,Teruel,2021,9194.0
44026,Arcos de las Salinas,Teruel,2020,10682.0
44026,Arcos de las Salinas,Teruel,2019,9935.0
44026,Arcos de las Salinas,Teruel,2018,9034.0
44026,Arcos de las Salinas,Teruel,2017,8255.0
44026,Arcos de las Salinas,Teruel,2016,8325.0
44026,Arcos de las Salinas,Teruel,2015,7747.0
44027,Arens de Lledó,Teruel,2023,9607.0
44027,Arens de Lledó,Teruel,2022,9690.0
44027,Arens de Lledó,Teruel,2021,8328.0
44027,Arens de Lledó,Teruel,2020,9431.0
44027,Arens de Lledó,Teruel,2019,7205.0
44027,Arens de Lledó,Teruel,2018,7140.0
44027,Arens de Lledó,Teruel,2017,6744.0
44027,Arens de Lledó,Teruel,2016,6369.0
44027,Arens de Lledó,Teruel,2015,6594.0
44028,Argente,Teruel,2023,12486.0
44028,Argente,Teruel,2022,12110.0
44028,Argente,Teruel,2021,11701.0
44028,Argente,Teruel,2020,11270.0
44028,Argente,Teruel,2019,11044.0
44028,Argente,Teruel,2018,10674.0
44028,Argente,Teruel,2017,8670.0
44028,Argente,Teruel,2016,9612.0
44028,Argente,Teruel,2015,9281.0
44029,Ariño,Teruel,2023,15696.0
44029,Ariño,Teruel,2022,15773.0
44029,Ariño,Teruel,2021,14961.0
44029,Ariño,Teruel,2020,14487.0
44029,Ariño,Teruel,2019,13619.0
44029,Ariño,Teruel,2018,13127.0
44029,Ariño,Teruel,2017,12722.0
44029,Ariño,Teruel,2016,12559.0
44029,Ariño,Teruel,2015,12763.0
44031,Azaila,Teruel,2023,15537.0
44031,Azaila,Teruel,2022,14802.0
44031,Azaila,Teruel,2021,14100.0
44031,Azaila,Teruel,2020,13542.0
44031,Azaila,Teruel,2019,
44031,Azaila,Teruel,2018,
44031,Azaila,Teruel,2017,
44031,Azaila,Teruel,2016,
44031,Azaila,Teruel,2015,14028.0
44032,Bádenas,Teruel,2023,15952.0
44032,Bádenas,Teruel,2022,15239.0
44032,Bádenas,Teruel,2021,14299.0
44032,Bádenas,Teruel,2020,13542.0
44032,Bádenas,Teruel,2019,
44032,Bádenas,Teruel,2018,
44032,Bádenas,Teruel,2017,
44032,Bádenas,Teruel,2016,
44032,Bádenas,Teruel,2015,
44033,Báguena,Teruel,2023,14477.0
44033,Báguena,Teruel,2022,12773.0
44033,Báguena,Teruel,2021,13128.0
44033,Báguena,Teruel,2020,12729.0
44033,Báguena,Teruel,2019,12896.0
44033,Báguena,Teruel,2018,12608.0
44033,Báguena,Teruel,2017,11459.0
44033,Báguena,Teruel,2016,10544.0
44033,Báguena,Teruel,2015,10615.0
44034,Bañón,Teruel,2023,12323.0
44034,Bañón,Teruel,2022,12011.0
44034,Bañón,Teruel,2021,13043.0
44034,Bañón,Teruel,2020,12675.0
44034,Bañón,Teruel,2019,10886.0
44034,Bañón,Teruel,2018,10811.0
44034,Bañón,Teruel,2017,8985.0
44034,Bañón,Teruel,2016,9518.0
44034,Bañón,Teruel,2015,9560.0
44035,Barrachina,Teruel,2023,16698.0
44035,Barrachina,Teruel,2022,14492.0
44035,Barrachina,Teruel,2021,14292.0
44035,Barrachina,Teruel,2020,13724.0
44035,Barrachina,Teruel,2019,13881.0
44035,Barrachina,Teruel,2018,13199.0
44035,Barrachina,Teruel,2017,12842.0
44035,Barrachina,Teruel,2016,11753.0
44035,Barrachina,Teruel,2015,11795.0
44036,Bea,Teruel,2023,15952.0
44036,Bea,Teruel,2022,15239.0
44036,Bea,Teruel,2021,14299.0
44036,Bea,Teruel,2020,13542.0
44036,Bea,Teruel,2019,
44036,Bea,Teruel,2018,
44036,Bea,Teruel,2017,
44036,Bea,Teruel,2016,
44036,Bea,Teruel,2015,
44037,Beceite,Teruel,2023,13651.0
44037,Beceite,Teruel,2022,13344.0
44037,Beceite,Teruel,2021,12220.0
44037,Beceite,Teruel,2020,10970.0
44037,Beceite,Teruel,2019,11022.0
44037,Beceite,Teruel,2018,10787.0
44037,Beceite,Teruel,2017,10149.0
44037,Beceite,Teruel,2016,9548.0
44037,Beceite,Teruel,2015,9497.0
44038,Belmonte de San José,Teruel,2023,13022.0
44038,Belmonte de San José,Teruel,2022,13331.0
44038,Belmonte de San José,Teruel,2021,12585.0
44038,Belmonte de San José,Teruel,2020,11174.0
44038,Belmonte de San José,Teruel,2019,11558.0
44038,Belmonte de San José,Teruel,2018,11799.0
44038,Belmonte de San José,Teruel,2017,11157.0
44038,Belmonte de San José,Teruel,2016,10901.0
44038,Belmonte de San José,Teruel,2015,11420.0
44039,Bello,Teruel,2023,16268.0
44039,Bello,Teruel,2022,15400.0
44039,Bello,Teruel,2021,14663.0
44039,Bello,Teruel,2020,13475.0
44039,Bello,Teruel,2019,12783.0
44039,Bello,Teruel,2018,11601.0
44039,Bello,Teruel,2017,9787.0
44039,Bello,Teruel,2016,9664.0
44039,Bello,Teruel,2015,9151.0
44040,Berge,Teruel,2023,13564.0
44040,Berge,Teruel,2022,13103.0
44040,Berge,Teruel,2021,12898.0
44040,Berge,Teruel,2020,12040.0
44040,Berge,Teruel,2019,10910.0
44040,Berge,Teruel,2018,11157.0
44040,Berge,Teruel,2017,10520.0
44040,Berge,Teruel,2016,10529.0
44040,Berge,Teruel,2015,10306.0
44041,Bezas,Teruel,2023,16468.0
44041,Bezas,Teruel,2022,15618.0
44041,Bezas,Teruel,2021,14299.0
44041,Bezas,Teruel,2020,13542.0
44041,Bezas,Teruel,2019,
44041,Bezas,Teruel,2018,
44041,Bezas,Teruel,2017,
44041,Bezas,Teruel,2016,
44041,Bezas,Teruel,2015,
44042,Blancas,Teruel,2023,12171.0
44042,Blancas,Teruel,2022,11624.0
44042,Blancas,Teruel,2021,11110.0
44042,Blancas,Teruel,2020,10768.0
44042,Blancas,Teruel,2019,9754.0
44042,Blancas,Teruel,2018,9999.0
44042,Blancas,Teruel,2017,7506.0
44042,Blancas,Teruel,2016,7332.0
44042,Blancas,Teruel,2015,7576.0
44043,Blesa,Teruel,2023,15537.0
44043,Blesa,Teruel,2022,14802.0
44043,Blesa,Teruel,2021,14299.0
44043,Blesa,Teruel,2020,13542.0
44043,Blesa,Teruel,2019,
44043,Blesa,Teruel,2018,
44043,Blesa,Teruel,2017,
44043,Blesa,Teruel,2016,
44043,Blesa,Teruel,2015,13886.0
44044,Bordón,Teruel,2023,13603.0
44044,Bordón,Teruel,2022,12767.0
44044,Bordón,Teruel,2021,10980.0
44044,Bordón,Teruel,2020,9990.0
44044,Bordón,Teruel,2019,11727.0
44044,Bordón,Teruel,2018,
44044,Bordón,Teruel,2017,10060.0
44044,Bordón,Teruel,2016,9158.0
44044,Bordón,Teruel,2015,8960.0
44045,Bronchales,Teruel,2023,16263.0
44045,Bronchales,Teruel,2022,14899.0
44045,Bronchales,Teruel,2021,15192.0
44045,Bronchales,Teruel,2020,14512.0
44045,Bronchales,Teruel,2019,13887.0
44045,Bronchales,Teruel,2018,13240.0
44045,Bronchales,Teruel,2017,12556.0
44045,Bronchales,Teruel,2016,11935.0
44045,Bronchales,Teruel,2015,12160.0
44046,Bueña,Teruel,2023,16695.0
44046,Bueña,Teruel,2022,15639.0
44046,Bueña,Teruel,2021,14299.0
44046,Bueña,Teruel,2020,13542.0
44046,Bueña,Teruel,2019,
44046,Bueña,Teruel,2018,
44046,Bueña,Teruel,2017,
44046,Bueña,Teruel,2016,
44046,Bueña,Teruel,2015,
44047,Burbáguena,Teruel,2023,13869.0
44047,Burbáguena,Teruel,2022,13301.0
44047,Burbáguena,Teruel,2021,13022.0
44047,Burbáguena,Teruel,2020,12823.0
44047,Burbáguena,Teruel,2019,12813.0
44047,Burbáguena,Teruel,2018,11078.0
44047,Burbáguena,Teruel,2017,11138.0
44047,Burbáguena,Teruel,2016,10441.0
44047,Burbáguena,Teruel,2015,10853.0
44048,Cabra de Mora,Teruel,2023,13590.0
44048,Cabra de Mora,Teruel,2022,12349.0
44048,Cabra de Mora,Teruel,2021,14299.0
44048,Cabra de Mora,Teruel,2020,13542.0
44048,Cabra de Mora,Teruel,2019,
44048,Cabra de Mora,Teruel,2018,
44048,Cabra de Mora,Teruel,2017,
44048,Cabra de Mora,Teruel,2016,
44048,Cabra de Mora,Teruel,2015,
44049,Calaceite,Teruel,2023,12425.0
44049,Calaceite,Teruel,2022,11320.0
44049,Calaceite,Teruel,2021,10653.0
44049,Calaceite,Teruel,2020,10195.0
44049,Calaceite,Teruel,2019,9880.0
44049,Calaceite,Teruel,2018,9536.0
44049,Calaceite,Teruel,2017,9147.0
44049,Calaceite,Teruel,2016,9171.0
44049,Calaceite,Teruel,2015,8579.0
44050,Calamocha,Teruel,2023,13805.0
44050,Calamocha,Teruel,2022,13212.0
44050,Calamocha,Teruel,2021,12417.0
44050,Calamocha,Teruel,2020,11912.0
44050,Calamocha,Teruel,2019,11875.0
44050,Calamocha,Teruel,2018,11555.0
44050,Calamocha,Teruel,2017,10796.0
44050,Calamocha,Teruel,2016,10409.0
44050,Calamocha,Teruel,2015,10377.0
44051,Calanda,Teruel,2023,12744.0
44051,Calanda,Teruel,2022,11599.0
44051,Calanda,Teruel,2021,11418.0
44051,Calanda,Teruel,2020,11030.0
44051,Calanda,Teruel,2019,10725.0
44051,Calanda,Teruel,2018,10557.0
44051,Calanda,Teruel,2017,9800.0
44051,Calanda,Teruel,2016,9780.0
44051,Calanda,Teruel,2015,9469.0
44052,Calomarde,Teruel,2023,16468.0
44052,Calomarde,Teruel,2022,15618.0
44052,Calomarde,Teruel,2021,14299.0
44052,Calomarde,Teruel,2020,13542.0
44052,Calomarde,Teruel,2019,
44052,Calomarde,Teruel,2018,
44052,Calomarde,Teruel,2017,
44052,Calomarde,Teruel,2016,
44052,Calomarde,Teruel,2015,
44053,Camañas,Teruel,2023,10293.0
44053,Camañas,Teruel,2022,9785.0
44053,Camañas,Teruel,2021,9667.0
44053,Camañas,Teruel,2020,10189.0
44053,Camañas,Teruel,2019,9627.0
44053,Camañas,Teruel,2018,10018.0
44053,Camañas,Teruel,2017,7714.0
44053,Camañas,Teruel,2016,8342.0
44053,Camañas,Teruel,2015,8025.0
44054,Camarena de la Sierra,Teruel,2023,16692.0
44054,Camarena de la Sierra,Teruel,2022,15134.0
44054,Camarena de la Sierra,Teruel,2021,14975.0
44054,Camarena de la Sierra,Teruel,2020,14916.0
44054,Camarena de la Sierra,Teruel,2019,14543.0
44054,Camarena de la Sierra,Teruel,2018,15605.0
44054,Camarena de la Sierra,Teruel,2017,14193.0
44054,Camarena de la Sierra,Teruel,2016,13732.0
44054,Camarena de la Sierra,Teruel,2015,11975.0
44055,Camarillas,Teruel,2023,14859.0
44055,Camarillas,Teruel,2022,13696.0
44055,Camarillas,Teruel,2021,14299.0
44055,Camarillas,Teruel,2020,13542.0
44055,Camarillas,Teruel,2019,
44055,Camarillas,Teruel,2018,13446.0
44055,Camarillas,Teruel,2017,
44055,Camarillas,Teruel,2016,
44055,Camarillas,Teruel,2015,
44056,Caminreal,Teruel,2023,14479.0
44056,Caminreal,Teruel,2022,13541.0
44056,Caminreal,Teruel,2021,13262.0
44056,Caminreal,Teruel,2020,11893.0
44056,Caminreal,Teruel,2019,11626.0
44056,Caminreal,Teruel,2018,11349.0
44056,Caminreal,Teruel,2017,10825.0
44056,Caminreal,Teruel,2016,9904.0
44056,Caminreal,Teruel,2015,10528.0
44059,Cantavieja,Teruel,2023,13918.0
44059,Cantavieja,Teruel,2022,12971.0
44059,Cantavieja,Teruel,2021,11992.0
44059,Cantavieja,Teruel,2020,11548.0
44059,Cantavieja,Teruel,2019,11365.0
44059,Cantavieja,Teruel,2018,11005.0
44059,Cantavieja,Teruel,2017,10047.0
44059,Cantavieja,Teruel,2016,9731.0
44059,Cantavieja,Teruel,2015,9446.0
44060,Cañada de Benatanduz,Teruel,2023,13590.0
44060,Cañada de Benatanduz,Teruel,2022,12349.0
44060,Cañada de Benatanduz,Teruel,2021,14299.0
44060,Cañada de Benatanduz,Teruel,2020,13542.0
44060,Cañada de Benatanduz,Teruel,2019,
44060,Cañada de Benatanduz,Teruel,2018,
44060,Cañada de Benatanduz,Teruel,2017,
44060,Cañada de Benatanduz,Teruel,2016,
44060,Cañada de Benatanduz,Teruel,2015,
44061,"Cañada de Verich, La",Teruel,2023,15537.0
44061,"Cañada de Verich, La",Teruel,2022,14802.0
44061,"Cañada de Verich, La",Teruel,2021,14299.0
44061,"Cañada de Verich, La",Teruel,2020,9174.0
44061,"Cañada de Verich, La",Teruel,2019,
44061,"Cañada de Verich, La",Teruel,2018,
44061,"Cañada de Verich, La",Teruel,2017,
44061,"Cañada de Verich, La",Teruel,2016,
44061,"Cañada de Verich, La",Teruel,2015,
44062,Cañada Vellida,Teruel,2023,15952.0
44062,Cañada Vellida,Teruel,2022,15239.0
44062,Cañada Vellida,Teruel,2021,14299.0
44062,Cañada Vellida,Teruel,2020,13542.0
44062,Cañada Vellida,Teruel,2019,
44062,Cañada Vellida,Teruel,2018,
44062,Cañada Vellida,Teruel,2017,
44062,Cañada Vellida,Teruel,2016,
44062,Cañada Vellida,Teruel,2015,
44063,Cañizar del Olivar,Teruel,2023,13488.0
44063,Cañizar del Olivar,Teruel,2022,13632.0
44063,Cañizar del Olivar,Teruel,2021,13185.0
44063,Cañizar del Olivar,Teruel,2020,13825.0
44063,Cañizar del Olivar,Teruel,2019,
44063,Cañizar del Olivar,Teruel,2018,12126.0
44063,Cañizar del Olivar,Teruel,2017,
44063,Cañizar del Olivar,Teruel,2016,
44063,Cañizar del Olivar,Teruel,2015,
44064,Cascante del Río,Teruel,2023,15311.0
44064,Cascante del Río,Teruel,2022,14029.0
44064,Cascante del Río,Teruel,2021,14299.0
44064,Cascante del Río,Teruel,2020,13542.0
44064,Cascante del Río,Teruel,2019,
44064,Cascante del Río,Teruel,2018,
44064,Cascante del Río,Teruel,2017,
44064,Cascante del Río,Teruel,2016,
44064,Cascante del Río,Teruel,2015,
44065,Castejón de Tornos,Teruel,2023,16695.0
44065,Castejón de Tornos,Teruel,2022,15639.0
44065,Castejón de Tornos,Teruel,2021,14299.0
44065,Castejón de Tornos,Teruel,2020,13542.0
44065,Castejón de Tornos,Teruel,2019,
44065,Castejón de Tornos,Teruel,2018,
44065,Castejón de Tornos,Teruel,2017,
44065,Castejón de Tornos,Teruel,2016,
44065,Castejón de Tornos,Teruel,2015,
44066,Castel de Cabra,Teruel,2023,15952.0
44066,Castel de Cabra,Teruel,2022,15239.0
44066,Castel de Cabra,Teruel,2021,14299.0
44066,Castel de Cabra,Teruel,2020,13542.0
44066,Castel de Cabra,Teruel,2019,
44066,Castel de Cabra,Teruel,2018,
44066,Castel de Cabra,Teruel,2017,11822.0
44066,Castel de Cabra,Teruel,2016,11601.0
44066,Castel de Cabra,Teruel,2015,11100.0
44067,Castelnou,Teruel,2023,12577.0
44067,Castelnou,Teruel,2022,11097.0
44067,Castelnou,Teruel,2021,10389.0
44067,Castelnou,Teruel,2020,10683.0
44067,Castelnou,Teruel,2019,9634.0
44067,Castelnou,Teruel,2018,9371.0
44067,Castelnou,Teruel,2017,8796.0
44067,Castelnou,Teruel,2016,8681.0
44067,Castelnou,Teruel,2015,9396.0
44068,Castelserás,Teruel,2023,13621.0
44068,Castelserás,Teruel,2022,12726.0
44068,Castelserás,Teruel,2021,12355.0
44068,Castelserás,Teruel,2020,11402.0
44068,Castelserás,Teruel,2019,11533.0
44068,Castelserás,Teruel,2018,10921.0
44068,Castelserás,Teruel,2017,10248.0
44068,Castelserás,Teruel,2016,10525.0
44068,Castelserás,Teruel,2015,10489.0
44070,"Castellar, El",Teruel,2023,13590.0
44070,"Castellar, El",Teruel,2022,12349.0
44070,"Castellar, El",Teruel,2021,14299.0
44070,"Castellar, El",Teruel,2020,13542.0
44070,"Castellar, El",Teruel,2019,
44070,"Castellar, El",Teruel,2018,
44070,"Castellar, El",Teruel,2017,
44070,"Castellar, El",Teruel,2016,
44070,"Castellar, El",Teruel,2015,
44071,Castellote,Teruel,2023,13996.0
44071,Castellote,Teruel,2022,13163.0
44071,Castellote,Teruel,2021,12357.0
44071,Castellote,Teruel,2020,11966.0
44071,Castellote,Teruel,2019,11787.0
44071,Castellote,Teruel,2018,11560.0
44071,Castellote,Teruel,2017,10817.0
44071,Castellote,Teruel,2016,10232.0
44071,Castellote,Teruel,2015,10039.0
44074,Cedrillas,Teruel,2023,15636.0
44074,Cedrillas,Teruel,2022,13305.0
44074,Cedrillas,Teruel,2021,12978.0
44074,Cedrillas,Teruel,2020,12966.0
44074,Cedrillas,Teruel,2019,13392.0
44074,Cedrillas,Teruel,2018,11808.0
44074,Cedrillas,Teruel,2017,11314.0
44074,Cedrillas,Teruel,2016,10822.0
44074,Cedrillas,Teruel,2015,10392.0
44075,Celadas,Teruel,2023,14571.0
44075,Celadas,Teruel,2022,13738.0
44075,Celadas,Teruel,2021,13249.0
44075,Celadas,Teruel,2020,12561.0
44075,Celadas,Teruel,2019,11899.0
44075,Celadas,Teruel,2018,11528.0
44075,Celadas,Teruel,2017,10591.0
44075,Celadas,Teruel,2016,9689.0
44075,Celadas,Teruel,2015,9158.0
44076,Cella,Teruel,2023,14225.0
44076,Cella,Teruel,2022,13542.0
44076,Cella,Teruel,2021,12820.0
44076,Cella,Teruel,2020,12332.0
44076,Cella,Teruel,2019,12134.0
44076,Cella,Teruel,2018,11735.0
44076,Cella,Teruel,2017,11108.0
44076,Cella,Teruel,2016,10684.0
44076,Cella,Teruel,2015,10420.0
44077,"Cerollera, La",Teruel,2023,15537.0
44077,"Cerollera, La",Teruel,2022,14802.0
44077,"Cerollera, La",Teruel,2021,14299.0
44077,"Cerollera, La",Teruel,2020,13542.0
44077,"Cerollera, La",Teruel,2019,
44077,"Cerollera, La",Teruel,2018,
44077,"Cerollera, La",Teruel,2017,
44077,"Cerollera, La",Teruel,2016,
44077,"Cerollera, La",Teruel,2015,
44080,"Codoñera, La",Teruel,2023,13441.0
44080,"Codoñera, La",Teruel,2022,12797.0
44080,"Codoñera, La",Teruel,2021,12032.0
44080,"Codoñera, La",Teruel,2020,11124.0
44080,"Codoñera, La",Teruel,2019,11239.0
44080,"Codoñera, La",Teruel,2018,10944.0
44080,"Codoñera, La",Teruel,2017,10186.0
44080,"Codoñera, La",Teruel,2016,10049.0
44080,"Codoñera, La",Teruel,2015,10224.0
44082,Corbalán,Teruel,2023,15400.0
44082,Corbalán,Teruel,2022,15351.0
44082,Corbalán,Teruel,2021,15387.0
44082,Corbalán,Teruel,2020,13637.0
44082,Corbalán,Teruel,2019,13603.0
44082,Corbalán,Teruel,2018,12578.0
44082,Corbalán,Teruel,2017,12264.0
44082,Corbalán,Teruel,2016,12025.0
44082,Corbalán,Teruel,2015,12106.0
44084,Cortes de Aragón,Teruel,2023,15952.0
44084,Cortes de Aragón,Teruel,2022,15239.0
44084,Cortes de Aragón,Teruel,2021,14299.0
44084,Cortes de Aragón,Teruel,2020,13542.0
44084,Cortes de Aragón,Teruel,2019,
44084,Cortes de Aragón,Teruel,2018,
44084,Cortes de Aragón,Teruel,2017,
44084,Cortes de Aragón,Teruel,2016,
44084,Cortes de Aragón,Teruel,2015,
44085,Cosa,Teruel,2023,15952.0
44085,Cosa,Teruel,2022,15239.0
44085,Cosa,Teruel,2021,14299.0
44085,Cosa,Teruel,2020,13542.0
44085,Cosa,Teruel,2019,
44085,Cosa,Teruel,2018,
44085,Cosa,Teruel,2017,
44085,Cosa,Teruel,2016,
44085,Cosa,Teruel,2015,
44086,Cretas,Teruel,2023,12090.0
44086,Cretas,Teruel,2022,10358.0
44086,Cretas,Teruel,2021,9903.0
44086,Cretas,Teruel,2020,9616.0
44086,Cretas,Teruel,2019,9617.0
44086,Cretas,Teruel,2018,9460.0
44086,Cretas,Teruel,2017,9022.0
44086,Cretas,Teruel,2016,8968.0
44086,Cretas,Teruel,2015,9099.0
44087,Crivillén,Teruel,2023,15952.0
44087,Crivillén,Teruel,2022,15239.0
44087,Crivillén,Teruel,2021,14299.0
44087,Crivillén,Teruel,2020,13542.0
44087,Crivillén,Teruel,2019,
44087,Crivillén,Teruel,2018,
44087,Crivillén,Teruel,2017,
44087,Crivillén,Teruel,2016,
44087,Crivillén,Teruel,2015,
44088,"Cuba, La",Teruel,2023,13590.0
44088,"Cuba, La",Teruel,2022,12349.0
44088,"Cuba, La",Teruel,2021,14299.0
44088,"Cuba, La",Teruel,2020,13542.0
44088,"Cuba, La",Teruel,2019,
44088,"Cuba, La",Teruel,2018,
44088,"Cuba, La",Teruel,2017,
44088,"Cuba, La",Teruel,2016,
44088,"Cuba, La",Teruel,2015,
44089,Cubla,Teruel,2023,15311.0
44089,Cubla,Teruel,2022,14029.0
44089,Cubla,Teruel,2021,14299.0
44089,Cubla,Teruel,2020,13542.0
44089,Cubla,Teruel,2019,
44089,Cubla,Teruel,2018,
44089,Cubla,Teruel,2017,
44089,Cubla,Teruel,2016,
44089,Cubla,Teruel,2015,
44090,Cucalón,Teruel,2023,15952.0
44090,Cucalón,Teruel,2022,15239.0
44090,Cucalón,Teruel,2021,14299.0
44090,Cucalón,Teruel,2020,13542.0
44090,Cucalón,Teruel,2019,
44090,Cucalón,Teruel,2018,
44090,Cucalón,Teruel,2017,
44090,Cucalón,Teruel,2016,
44090,Cucalón,Teruel,2015,
44092,"Cuervo, El",Teruel,2023,16468.0
44092,"Cuervo, El",Teruel,2022,15618.0
44092,"Cuervo, El",Teruel,2021,14299.0
44092,"Cuervo, El",Teruel,2020,13542.0
44092,"Cuervo, El",Teruel,2019,
44092,"Cuervo, El",Teruel,2018,
44092,"Cuervo, El",Teruel,2017,
44092,"Cuervo, El",Teruel,2016,
44092,"Cuervo, El",Teruel,2015,
44093,Cuevas de Almudén,Teruel,2023,15769.0
44093,Cuevas de Almudén,Teruel,2022,15213.0
44093,Cuevas de Almudén,Teruel,2021,13818.0
44093,Cuevas de Almudén,Teruel,2020,12406.0
44093,Cuevas de Almudén,Teruel,2019,12813.0
44093,Cuevas de Almudén,Teruel,2018,12287.0
44093,Cuevas de Almudén,Teruel,2017,11423.0
44093,Cuevas de Almudén,Teruel,2016,10747.0
44093,Cuevas de Almudén,Teruel,2015,10681.0
44094,Cuevas Labradas,Teruel,2023,14701.0
44094,Cuevas Labradas,Teruel,2022,13804.0
44094,Cuevas Labradas,Teruel,2021,13746.0
44094,Cuevas Labradas,Teruel,2020,12737.0
44094,Cuevas Labradas,Teruel,2019,13550.0
44094,Cuevas Labradas,Teruel,2018,12906.0
44094,Cuevas Labradas,Teruel,2017,12007.0
44094,Cuevas Labradas,Teruel,2016,11443.0
44094,Cuevas Labradas,Teruel,2015,11168.0
44096,Ejulve,Teruel,2023,14030.0
44096,Ejulve,Teruel,2022,15696.0
44096,Ejulve,Teruel,2021,21122.0
44096,Ejulve,Teruel,2020,13220.0
44096,Ejulve,Teruel,2019,12263.0
44096,Ejulve,Teruel,2018,12343.0
44096,Ejulve,Teruel,2017,11282.0
44096,Ejulve,Teruel,2016,10887.0
44096,Ejulve,Teruel,2015,12921.0
44097,Escorihuela,Teruel,2023,12979.0
44097,Escorihuela,Teruel,2022,12242.0
44097,Escorihuela,Teruel,2021,12235.0
44097,Escorihuela,Teruel,2020,11253.0
44097,Escorihuela,Teruel,2019,10532.0
44097,Escorihuela,Teruel,2018,9890.0
44097,Escorihuela,Teruel,2017,9098.0
44097,Escorihuela,Teruel,2016,8806.0
44097,Escorihuela,Teruel,2015,8738.0
44099,Escucha,Teruel,2023,14231.0
44099,Escucha,Teruel,2022,13765.0
44099,Escucha,Teruel,2021,13197.0
44099,Escucha,Teruel,2020,12909.0
44099,Escucha,Teruel,2019,12295.0
44099,Escucha,Teruel,2018,11828.0
44099,Escucha,Teruel,2017,11134.0
44099,Escucha,Teruel,2016,10492.0
44099,Escucha,Teruel,2015,10256.0
44100,Estercuel,Teruel,2023,16600.0
44100,Estercuel,Teruel,2022,16868.0
44100,Estercuel,Teruel,2021,16983.0
44100,Estercuel,Teruel,2020,14972.0
44100,Estercuel,Teruel,2019,14597.0
44100,Estercuel,Teruel,2018,14559.0
44100,Estercuel,Teruel,2017,13915.0
44100,Estercuel,Teruel,2016,12553.0
44100,Estercuel,Teruel,2015,12346.0
44101,Ferreruela de Huerva,Teruel,2023,15952.0
44101,Ferreruela de Huerva,Teruel,2022,15239.0
44101,Ferreruela de Huerva,Teruel,2021,14299.0
44101,Ferreruela de Huerva,Teruel,2020,13542.0
44101,Ferreruela de Huerva,Teruel,2019,
44101,Ferreruela de Huerva,Teruel,2018,
44101,Ferreruela de Huerva,Teruel,2017,
44101,Ferreruela de Huerva,Teruel,2016,
44101,Ferreruela de Huerva,Teruel,2015,
44102,Fonfría,Teruel,2023,15952.0
44102,Fonfría,Teruel,2022,15239.0
44102,Fonfría,Teruel,2021,14299.0
44102,Fonfría,Teruel,2020,13542.0
44102,Fonfría,Teruel,2019,
44102,Fonfría,Teruel,2018,
44102,Fonfría,Teruel,2017,
44102,Fonfría,Teruel,2016,
44102,Fonfría,Teruel,2015,
44103,Formiche Alto,Teruel,2023,16508.0
44103,Formiche Alto,Teruel,2022,13746.0
44103,Formiche Alto,Teruel,2021,13778.0
44103,Formiche Alto,Teruel,2020,12915.0
44103,Formiche Alto,Teruel,2019,12501.0
44103,Formiche Alto,Teruel,2018,11873.0
44103,Formiche Alto,Teruel,2017,10867.0
44103,Formiche Alto,Teruel,2016,10450.0
44103,Formiche Alto,Teruel,2015,9821.0
44105,Fórnoles,Teruel,2023,15537.0
44105,Fórnoles,Teruel,2022,14802.0
